"ymd","year","month","day","numBlocks","difficulty","rewardPerBlock","transactionFees","difficultyChange","bitx","bitfinex","coinebase","kraken","AvgPrice","Work","revenuePerDay","revenuePerGH"
"2014-11-11",2014,11,11,129,40300030327,25,13.37416163,0,367.9564387,366.3772017,NA,369.2398179,366.578855816667,2.23286039918715e+22,1187119.49487658,5.31658627341298e-08
"2014-11-12",2014,11,12,147,40300030327,25,15.1220236,0,387.9739831,396.4083951,NA,398.2511734,394.122358666667,2.5444223153528e+22,1454359.59570905,5.71587344967688e-08
"2014-11-13",2014,11,13,145,40300030327,25,14.39117594,0,420.2619133,429.7617632,NA,417.6979503,423.9861181,2.50980432466773e+22,1543051.33693419,6.14809418315301e-08
"2014-11-14",2014,11,14,154,40300030327,25,13.15059241,0,401.0365148,397.5041031,NA,408.1927375,399.677299183333,2.66558528275055e+22,1544013.59511292,5.79239990971022e-08
"2014-11-15",2014,11,15,140,40300030327,25,11.20153289,0,395.8296924,386.7035166,NA,380.5254677,387.19102705,2.42325934795505e+22,1359505.72769921,5.61023618394985e-08
"2014-11-16",2014,11,16,150,40300030327,25,11.61501236,0,396.40065,385.7181322,NA,384.85232,386.738548,2.59634930138041e+22,1454761.52801511,5.60310404783228e-08
"2014-11-17",2014,11,17,144,40300030327,25,15.10046843,0,397.5391945,397.8742544,NA,399.9983355,397.2971676,2.49249532932519e+22,1436269.17669667,5.76237459624657e-08
"2014-11-18",2014,11,18,154,40300030327,25,13.06674027,0,387.1135736,379.7438146,NA,386.1500856,382.998590033333,2.66558528275055e+22,1479549.11472807,5.55056003761156e-08
"2014-11-19",2014,11,19,141,40007470271,25,13.16045397,1,375.6411811,377.2031762,NA,389.7773922,379.553420183333,2.42285091714695e+22,1342920.90146173,5.54273022726093e-08
"2014-11-20",2014,11,20,138,40007470271,25,13.27805051,0,368.2736098,364.1749786,NA,366.0809152,366.174512216667,2.37130089763319e+22,1268164.15081619,5.34796807980781e-08
"2014-11-21",2014,11,21,127,40007470271,25,12.73306344,0,357.3352582,351.1346677,NA,353.860313,356.7569397,2.18228415941605e+22,1137245.89229336,5.21126402071155e-08
"2014-11-22",2014,11,22,154,40007470271,25,11.00513028,0,355.3563038,356.4679603,NA,362.6201175,357.66849105,2.64623433503993e+22,1380959.87888356,5.21858499301316e-08
"2014-11-23",2014,11,23,142,40007470271,25,11.9135696,0,356.1244075,358.9983941,NA,367.4926966,359.453951716667,2.44003425698487e+22,1280343.90826594,5.2472374295599e-08
"2014-11-24",2014,11,24,147,40007470271,25,13.0828147,0,377.8563777,375.8621138,NA,376.5640166,375.6543494,2.52595095617448e+22,1385444.35028945,5.48484263680118e-08
"2014-11-25",2014,11,25,132,40007470271,25,12.18659868,0,387.5510024,384.225362,NA,382.590002,383.7280638,2.26820085860566e+22,1270978.95045578,5.6034673720964e-08
"2014-11-26",2014,11,26,137,40007470271,25,12.15985418,0,367.4143609,371.8419852,NA,376.2248669,372.243034766667,2.35411755779526e+22,1279458.81509812,5.4349826790145e-08
"2014-11-27",2014,11,27,141,40007470271,25,11.99225619,0,367.7628077,371.3006504,NA,378.2956375,372.029581883333,2.42285091714695e+22,1315865.75019495,5.4310636320309e-08
"2014-11-28",2014,11,28,148,40007470271,25,11.6757035,0,371.2862498,370.3392648,NA,371.4941044,370.60730385,2.5431342960124e+22,1375574.12523969,5.40897162763511e-08
"2014-11-29",2014,11,29,157,40007470271,25,11.08339144,0,NA,379.4898774,NA,383.0425394,379.17706596,2.6977843545537e+22,1492472.55174011,5.53221590606715e-08
"2014-11-30",2014,11,30,160,40007470271,25,12.79344747,0,NA,379.5281199,NA,386.31957,379.47548656,2.74933437406746e+22,1522756.74594346,5.53863786197325e-08
"2014-12-01",2014,12,1,130,40007470271,25,13.9126614,0,377.9575956,381.4690142,335,379.8549054,373.063848,2.23383417892981e+22,1217647.81699781,5.45093198270051e-08
"2014-12-02",2014,12,2,150,40007470271,25,14.1965774,0,380.763034,383.4581492,377.775,379.6431372,380.579261142857,2.57750097568825e+22,1432575.15222336,5.55800042652103e-08
"2014-12-03",2014,12,3,116,39457671307,25,13.66172344,1,376.3949005,380.1397839,377.792,378.8443183,378.3663959,1.96587512781653e+22,1102431.68516978,5.60784186935734e-08
"2014-12-04",2014,12,4,146,39457671307,25,14.82170755,0,370.9076045,374.5535979,377.1,376.4654764,374.685535985714,2.47429110914839e+22,1373155.68578545,5.54969332714479e-08
"2014-12-05",2014,12,5,156,39457671307,25,12.38234866,0,369.4739694,373.8784756,NA,376.7346533,373.523908716667,2.64376310292568e+22,1461368.34726558,5.52760701459362e-08
"2014-12-06",2014,12,6,137,39457671307,25,11.18769286,0,370.0814403,376.3931255,378,378.8915277,375.435874842857,2.32176631474883e+22,1290068.13259315,5.55640817251116e-08
"2014-12-07",2014,12,7,126,39457671307,25,10.91019053,0,372.0505976,377.2277498,NA,373.0843272,374.331119166667,2.13534712159382e+22,1183227.04920642,5.5411461548381e-08
"2014-12-08",2014,12,8,163,39457671307,25,15.78243929,0,365.953516,369.7730797,375.005,370.3749435,370.0112191,2.76239349856978e+22,1513635.39743456,5.47943440432453e-08
"2014-12-09",2014,12,9,142,39457671307,25,12.59212127,0,353.5416433,352.539321,NA,352.22353,353.785842516667,2.40650231163748e+22,1260394.65516675,5.2374545790863e-08
"2014-12-10",2014,12,10,143,39457671307,25,12.50345362,0,348.1450146,349.2343669,379.25,348.4353767,353.979393071429,2.4234495110152e+22,1269902.29515406,5.2400608693601e-08
"2014-12-11",2014,12,11,148,39457671307,25,11.96549856,0,352.6443855,352.3675593,NA,349.9830616,353.202339983333,2.50818550790385e+22,1311074.90002879,5.2271847353288e-08
"2014-12-12",2014,12,12,141,39457671307,25,11.56648508,0,349.998093,351.3143905,362.898,358.7487363,354.814664557143,2.38955511225975e+22,1254825.65108769,5.25129403649131e-08
"2014-12-13",2014,12,13,146,39457671307,25,10.37249204,0,349.2145269,347.2808248,NA,354.6799996,350.705580116667,2.47429110914839e+22,1283713.05826398,5.18820543596348e-08
"2014-12-14",2014,12,14,141,39457671307,25,12.07562664,0,NA,348.8537313,NA,353.2612467,351.81436586,2.38955511225975e+22,1244394.01858521,5.20763891236816e-08
"2014-12-15",2014,12,15,141,39457671307,25,14.15068874,0,343.6087308,349.3344246,NA,348.0287522,349.05087905,2.38955511225975e+22,1235343.65899511,5.16976424882234e-08
"2014-12-16",2014,12,16,143,39457671307,25,15.01735313,0,334.7377056,335.3959224,NA,341.4379882,337.96836665,2.4234495110152e+22,1213312.3010825,5.00655076810012e-08
"2014-12-17",2014,12,17,128,39457671307,25,15.18390144,0,322.9654322,323.0647213,NA,329.3768447,325.624357966667,2.16924152034927e+22,1046942.19365116,4.82630534142917e-08
"2014-12-18",2014,12,18,129,40640955016,25,13.73600085,1,316.0234775,312.6618203,342.5,324.3028218,320.0142414,2.25174964644073e+22,1036441.64440688,4.60282805437609e-08
"2014-12-19",2014,12,19,137,40640955016,25,14.8596721,0,311.7644664,312.1480369,NA,332.0514914,316.27335365,2.39139303536729e+22,1087935.95458046,4.54938163024868e-08
"2014-12-20",2014,12,20,134,40640955016,25,12.13819778,0,311.8941318,324.316096,NA,342.9941677,325.40240525,2.33902676451983e+22,1094047.85634051,4.67736356392274e-08
"2014-12-21",2014,12,21,132,40640955016,25,11.33607592,0,322.7359813,324.1632995,NA,328.983796,324.677963016667,2.30411591728819e+22,1075117.85199331,4.66607536507391e-08
"2014-12-22",2014,12,22,164,40640955016,25,14.0020016,0,326.6771271,328.8920107,NA,325.8699667,327.66813195,2.86268947299442e+22,1348027.35070283,4.7089541615311e-08
"2014-12-23",2014,12,23,150,40640955016,25,14.15710028,0,329.949694,333.414788,NA,335.3250717,333.005211816667,2.61831354237294e+22,1253483.93248995,4.78737138316115e-08
"2014-12-24",2014,12,24,153,40640955016,25,11.1007103,0,329.8727207,329.5500446,NA,328.399947,329.960115283333,2.6706798132204e+22,1265760.23260906,4.73946830444929e-08
"2014-12-25",2014,12,25,158,40640955016,25,9.31387778,0,319.1885811,319.2390086,NA,NA,320.60242306,2.7579569312995e+22,1269365.62287135,4.60255781540886e-08
"2014-12-26",2014,12,26,152,40640955016,25,19.30070793,0,321.7140989,323.4708044,NA,320.47921,323.563778233333,2.65322438960458e+22,1235787.36726707,4.65768131828175e-08
"2014-12-27",2014,12,27,152,40640955016,25,17.17108793,0,322.3381345,318.9592638,NA,318.3313346,320.297708866667,2.65322438960458e+22,1222631.15381606,4.60809556329412e-08
"2014-12-28",2014,12,28,169,40640955016,25,12.28692784,0,NA,315.5699892,NA,319.0433227,317.81021234,2.94996659107351e+22,1346653.05828234,4.56497731993731e-08
"2014-12-29",2014,12,29,164,40640955016,25,14.4376344,0,315.4947395,315.4444057,NA,319.6484057,317.31616455,2.86268947299442e+22,1305577.56942798,4.56066779769281e-08
"2014-12-30",2014,12,30,155,40640955016,25,13.86755078,0,310.9812399,312.141051,NA,320.0132779,314.7726265,2.70559066045204e+22,1224109.05306964,4.5243690073395e-08
"2014-12-31",2014,12,31,152,43971662056,25,11.38141903,1,310.6516344,313.4566292,NA,319.1099359,315.042002166667,2.87066793023192e+22,1200745.23327204,4.18280784282505e-08
"2015-01-01",2015,1,1,165,43971662056,25,8.05416484,0,NA,316.3135665,NA,317.6884567,317.7156285,3.11618558215966e+22,1313135.90160668,4.21392072771424e-08
"2015-01-02",2015,1,2,165,43971662056,25,11.82270129,0,NA,315.0650252,NA,317.9704419,316.6485868,3.11618558215966e+22,1309919.06220564,4.2035977244263e-08
"2015-01-03",2015,1,3,162,43971662056,25,11.79841308,0,NA,303.4260232,NA,303.9311672,304.87315336,3.05952766248402e+22,1238333.29050834,4.04746558003971e-08
"2015-01-04",2015,1,4,172,43971662056,25,21.74861782,0,NA,274.1315666,NA,278.7002064,276.98813492,3.24838739473613e+22,1197073.08924305,3.68513032399663e-08
"2015-01-05",2015,1,5,156,43971662056,25,16.09135479,0,281.2761414,271.8236587,NA,272.5522961,274.47174365,2.94621182313276e+22,1074856.4224419,3.64826593255262e-08
"2015-01-06",2015,1,6,158,43971662056,25,12.84608123,0,274.69387,278.0896062,NA,277.2813304,277.493044,2.98398376958318e+22,1099662.22198398,3.68521515831699e-08
"2015-01-07",2015,1,7,140,43971662056,25,12.78348978,0,284.6994756,289.6903533,NA,288.0420088,289.619451483333,2.6440362515294e+22,1017370.42748979,3.84779303574718e-08
"2015-01-08",2015,1,8,147,43971662056,25,16.27746896,0,294.2609937,290.5682722,295.316698,289.352533,292.3445889,2.77623806410587e+22,1079124.99417894,3.88700453369258e-08
"2015-01-09",2015,1,9,140,43971662056,25,15.20418118,0,289.1598483,286.1143858,NA,290.0046341,288.914275733333,2.6440362515294e+22,1015592.6700604,3.8410693857656e-08
"2015-01-10",2015,1,10,147,43971662056,25,15.25846972,0,290.5890496,281.524601,NA,279.3753777,283.289492316667,2.77623806410587e+22,1045411.44840426,3.76556845726034e-08
"2015-01-11",2015,1,11,155,43971662056,25,13.53639408,0,NA,274.9334387,NA,267.8240246,276.30331764,2.92732584990755e+22,1074415.50644819,3.67029692469021e-08
"2015-01-12",2015,1,12,142,43971662056,25,32.94802367,0,269.7284465,270.8138374,NA,272.0119546,271.944994366667,2.68180819797982e+22,974364.780112999,3.63323812958353e-08
"2015-01-13",2015,1,13,127,41272873894,25,15.50901423,1,246.329326,240.9794165,260,237.992144,245.259753385714,2.25130802578488e+22,782503.454004947,3.4757725066615e-08
"2015-01-14",2015,1,14,145,41272873894,25,15.22479663,0,215.856899,199.0961285,172.3143339,198.363179,199.005532657143,2.57039105306148e+22,724424.874645093,2.81834498988884e-08
"2015-01-15",2015,1,15,151,41272873894,25,17.25104955,0,217.4241666,208.2414158,192.4939287,205.3792185,208.601990314286,2.67675206215368e+22,791071.11670757,2.95533952468905e-08
"2015-01-16",2015,1,16,139,41272873894,25,14.59406088,0,216.2190443,212.0399401,205.1218937,210.0709598,214.3801452,2.46403004396928e+22,748099.681460512,3.03608181763647e-08
"2015-01-17",2015,1,17,138,41272873894,25,13.34222178,0,NA,201.0678859,200,199.2395121,203.53040065,2.44630320912058e+22,704895.429986945,2.88147204058301e-08
"2015-01-18",2015,1,18,153,41272873894,25,13.877202,0,NA,206.8714329,NA,208.7924473,209.4966545,2.71220573185108e+22,804231.930855321,2.96523203019128e-08
"2015-01-19",2015,1,19,144,41272873894,25,14.34755742,0,206.8985867,212.7674608,217.755,210.7357106,213.903782057143,2.55266421821278e+22,773122.612201135,3.02868903275664e-08
"2015-01-20",2015,1,20,118,41272873894,25,14.37349806,0,206.7188776,211.5630555,213.5,214.6271939,213.1030109,2.09176651214658e+22,631716.917868751,3.02001640336272e-08
"2015-01-21",2015,1,21,149,41272873894,25,13.40029971,0,214.5130759,215.8052751,222.3355,214.3507111,217.260046971429,2.64129839245628e+22,812205.024712999,3.07502184165451e-08
"2015-01-22",2015,1,22,135,41272873894,25,13.40410002,0,225.3618303,233.3893845,227.385401,230.9612146,231.618994385714,2.39312270457448e+22,784818.750219063,3.27947559362031e-08
"2015-01-23",2015,1,23,124,41272873894,25,13.68235392,0,231.992798,230.2828076,226.1666667,227.7454847,230.964457542857,2.19812752123878e+22,719149.955833899,3.27164802262524e-08
"2015-01-24",2015,1,24,126,41272873894,25,11.54826012,0,231.9138146,238.4399822,238.7621538,240.3696814,238.9737593,2.23358119093618e+22,755527.072929251,3.38258164061894e-08
"2015-01-25",2015,1,25,125,41272873894,25,13.306376,0,248.8363598,249.6119755,249.4374206,248.511248,250.433478585714,2.21585435608748e+22,785936.982609406,3.54688014783214e-08
"2015-01-26",2015,1,26,127,41272873894,25,16.01810841,0,274.4438633,283.3018115,281.1852397,278.7428368,281.749318428571,2.25130802578488e+22,899067.177137745,3.99353250128578e-08
"2015-01-27",2015,1,27,149,41272873894,25,14.03022961,0,270.1035956,262.568902,260.7769922,247.8641758,263.171773814286,2.64129839245628e+22,984007.217871701,3.72546782552888e-08
"2015-01-28",2015,1,28,164,44455415962,25,11.59256582,1,252.7649785,253.5442328,252.9504888,258.5621018,256.144701957143,3.13137452704798e+22,1053162.65234117,3.36325994621285e-08
"2015-01-29",2015,1,29,164,44455415962,25,12.23134655,0,237.1189202,232.4230478,233.5612111,232.913857,235.584880971429,3.13137452704798e+22,968779.532303961,3.09378365294825e-08
"2015-01-30",2015,1,30,138,44455415962,25,11.21422969,0,232.7127064,231.9844248,234.2419979,232.2772889,234.177589814286,2.63493710202818e+22,810538.806139715,3.0761220277927e-08
"2015-01-31",2015,1,31,166,44455415962,25,12.52130893,0,231.5214863,227.7705955,229.5486281,230.7425959,230.903341885714,3.16956202128027e+22,961140.080902433,3.03240660523249e-08
"2015-02-01",2015,2,1,155,44455415962,25,11.21454393,0,231.4750638,218.5460883,219.8845037,219.9309702,222.940907385714,2.95953080300267e+22,866396.196719313,2.9274782199945e-08
"2015-02-02",2015,2,2,159,44455415962,25,12.46050215,0,227.595769,227.6306428,226.9840241,229.7661257,229.155116014286,3.03590579146725e+22,913746.973972566,3.00980016092974e-08
"2015-02-03",2015,2,3,127,44455415962,25,13.07488376,0,238.7787537,237.7769649,237.0649788,239.1914974,239.1270017,2.42490588375057e+22,762354.788148605,3.14385310067985e-08
"2015-02-04",2015,2,4,159,44455415962,25,12.57715341,0,238.6792902,225.9535117,226.0817901,225.66679,230.070548585714,3.03590579146725e+22,917424.063212898,3.02191216140969e-08
"2015-02-05",2015,2,5,159,44455415962,25,12.09566718,0,219.2224934,222.4176425,223.2397881,218.5782393,223.368045585714,3.03590579146725e+22,890589.766741265,2.93352240785721e-08
"2015-02-06",2015,2,6,177,44455415962,25,11.70807312,0,217.1906856,220.2066505,220.8196994,219.4746246,221.603137214286,3.37959323955788e+22,983188.427907342,2.9091916044783e-08
"2015-02-07",2015,2,7,159,44455415962,25,11.76433401,0,220.7542961,226.8969988,226.6965286,223.5993963,225.957091271429,3.03590579146725e+22,900837.672497575,2.96727808560292e-08
"2015-02-08",2015,2,8,132,44455415962,25,11.7527563,0,NA,225.7795256,225.8009681,225.6347543,226.2139813,2.5203746193313e+22,749164.776083872,2.97243421806334e-08
"2015-02-09",2015,2,9,161,44455415962,25,14.88796877,0,221.1072214,221.51111,221.702146,220.3923192,221.874343442857,3.07409328569954e+22,896347.490653541,2.91581096391344e-08
"2015-02-10",2015,2,10,144,46684376316,25,14.33710661,1,220.6597373,218.575443,218.8781778,217.83341,219.9062499,2.88735737854101e+22,794815.318989022,2.75274313078156e-08
"2015-02-11",2015,2,11,158,46684376316,25,14.40657851,0,221.1006844,221.4641859,221.4349801,213.5854817,220.962042957143,3.16807267923249e+22,875983.376700307,2.765035608061e-08
"2015-02-12",2015,2,12,119,46684376316,25,12.55298681,0,221.125946,220.1166361,220.4009454,221.649995,221.190807642857,2.38608005587764e+22,660819.258028334,2.76947647418843e-08
"2015-02-13",2015,2,13,146,46684376316,25,17.42269239,0,231.763434,232.6321161,233.0356089,231.0521497,232.679923114286,2.92745956435407e+22,853335.630092893,2.91493566805653e-08
"2015-02-14",2015,2,14,160,46684376316,25,15.01567083,0,239.7637028,246.897514,246.7915256,239.8990257,245.570179514286,3.20817486504556e+22,985968.119038395,3.07329918260049e-08
"2015-02-15",2015,2,15,140,46684376316,25,13.82078432,0,252.235902,250.0654978,249.7351492,242.273863,250.106302585714,2.80715300691487e+22,878828.724315109,3.13067624796471e-08
"2015-02-16",2015,2,16,157,46684376316,25,15.3766672,0,239.4611629,235.0050519,234.9111445,237.5331915,236.575193857143,3.14802158632596e+22,932195.373913003,2.9612102342696e-08
"2015-02-17",2015,2,17,149,46684376316,25,15.96837665,0,238.0061699,239.0459589,239.0799514,239.7100783,240.101265028571,2.98761284307368e+22,898211.239665545,3.00645126006842e-08
"2015-02-18",2015,2,18,167,46684376316,25,14.96619549,0,240.2018314,239.4087925,240.5950391,237.8462934,240.451272371429,3.3485325153913e+22,1007482.70289885,3.00872904255228e-08
"2015-02-19",2015,2,19,166,46684376316,25,13.58169837,0,238.912453,238.1827223,238.8249379,240.8038862,240.0125115,3.32848142248477e+22,999311.700261219,3.00230517589975e-08
"2015-02-20",2015,2,20,158,46684376316,25,15.10495925,0,238,243.7652926,244.3925138,243.5446122,243.895132228571,3.16807267923249e+22,967069.798336441,3.05254928233126e-08
"2015-02-21",2015,2,21,142,46684376316,25,12.94726109,0,238.0503675,245.2799113,245.6452697,240.12031,244.288232514286,2.84725519272794e+22,870386.088953292,3.05693037693394e-08
"2015-02-22",2015,2,22,151,46684376316,25,12.35815172,0,237.9906208,241.9476303,242.5833822,240.266424,242.592338242857,3.02771502888675e+22,918784.0697889,3.03457908364224e-08
"2015-02-23",2015,2,23,142,47427554950,25,14.52475248,1,235.6933731,236.7475708,237.3251891,236.5140849,238.963627985714,2.8925812609281e+22,851791.7668975,2.94474619746447e-08
"2015-02-24",2015,2,24,129,47427554950,25,14.41178545,0,236.7860562,239.0573484,239.1754661,237.977135,240.866662685714,2.62776748351919e+22,780266.305826112,2.9693125846171e-08
"2015-02-25",2015,2,25,159,47427554950,25,15.23357961,0,237.9518327,238.2677727,238.6032532,237.7718735,240.299538,3.23887620061667e+22,958851.285692369,2.96044438348649e-08
"2015-02-26",2015,2,26,150,47427554950,25,14.09722225,0,237.5928957,236.9759665,237.0972468,236.192262,238.912983528571,3.05554358548742e+22,899291.697659354,2.94314799478109e-08
"2015-02-27",2015,2,27,152,47427554950,25,14.39065266,0,241.4178526,252.145412,251.1292136,249.4305364,250.464476285714,3.09628416662726e+22,955369.35716761,3.08553513099633e-08
"2015-02-28",2015,2,28,142,47427554950,25,13.49989157,0,250.5255696,254.2759497,253.638212,249.8015835,253.351467757143,2.8925812609281e+22,902817.927881679,3.12114974979824e-08
"2015-03-01",2015,3,1,140,47427554950,25,13.97061238,0,253.1512958,253.3497813,252.8435785,249.081404,253.301062185714,2.85184067978826e+22,890092.488605238,3.12111575837162e-08
"2015-03-02",2015,3,2,158,47427554950,25,15.3940228,0,258.2756525,264.4046272,263.6637461,263.8821127,263.9589038,3.21850591004675e+22,1046701.05939336,3.2521334080078e-08
"2015-03-03",2015,3,3,158,47427554950,25,15.6440078,0,269.7280479,277.1662495,276.6180332,274.3828793,276.198448728571,3.21850591004675e+22,1095304.72316411,3.40314653375361e-08
"2015-03-04",2015,3,4,140,47427554950,25,14.53469909,0,281.5342096,280.1031769,280.0751346,277.9751563,281.234779271429,2.85184067978826e+22,988409.390340354,3.46586468643031e-08
