"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"15/01/27:19","15","01","27","19",259.229294117647,173.02417956,44852.9359326238
"15/01/27:20","15","01","27","20",257.753716216216,71.91972784,18537.5771200189
"15/01/27:21","15","01","27","21",256.571324503311,58.64808627,15047.4171738784
"15/01/27:22","15","01","27","22",258.195,86.01216763,22207.9116212278
"15/01/27:23","15","01","27","23",256.469704142012,81.16142994,20815.4479244544
"15/01/28:00","15","01","28","00",255.42,10.86415856,2774.9233793952
"15/01/28:01","15","01","28","01",258.445442176871,74.3700399,19220.597846667
"15/01/28:02","15","01","28","02",261.027134502924,99.29370752,25918.351948117
"15/01/28:03","15","01","28","03",260.198495145631,138.61520519,36067.4677947409
"15/01/28:04","15","01","28","04",259.440882352941,6.02,1561.83411176471
"15/01/28:05","15","01","28","05",259.160754716981,51.389596,13318.1664839608
"15/01/28:06","15","01","28","06",252.246153846154,214.99802376,54232.424577984
"15/01/28:07","15","01","28","07",250.917819767442,279.50920915,70133.8413648399
"15/01/28:08","15","01","28","08",254.442530120482,173.69485835,44195.3592274927
"15/01/28:09","15","01","28","09",254.116012269939,98.1485151,24941.1092674279
"15/01/28:10","15","01","28","10",253.871823899371,154.50598691,39224.716700214
"15/01/28:11","15","01","28","11",246.308197343454,717.80923797,176802.299440869
"15/01/28:12","15","01","28","12",241.228961904762,1060.68686622,255868.391644266
"15/01/28:13","15","01","28","13",239.698509142053,446.66114119,107064.009634931
"15/01/28:14","15","01","28","14",236.20127340824,427.84270411,101056.991529207
"15/01/28:15","15","01","28","15",232.525876777251,388.77726219,90400.773761789
"15/01/28:16","15","01","28","16",237.091766423358,376.51539321,89268.699661744
"15/01/28:17","15","01","28","17",235.928560794045,212.40763663,50113.0280117803
"15/01/28:18","15","01","28","18",236.46253101737,238.05250949,56290.4989090418
"15/01/28:19","15","01","28","19",239.023630952381,292.0320064,69802.550524037
"15/01/28:20","15","01","28","20",239.97427480916,355.52932779,85317.8926097935
"15/01/28:21","15","01","28","21",236.376485355649,211.87894875,50083.2012263746
"15/01/28:22","15","01","28","22",235.521721854305,297.05648356,69963.2544960361
"15/01/28:23","15","01","28","23",233.245773809524,266.12777571,62073.1789776863
"15/01/29:00","15","01","29","00",234.774532374101,200.17912289,46996.9599675574
"15/01/29:01","15","01","29","01",232.292469135802,257.2361434,59754.0189013574
"15/01/29:02","15","01","29","02",232.158875,27.91782779,6481.37149217014
"15/01/29:03","15","01","29","03",231.757113402062,27.46823253,6365.95828140941
"15/01/29:04","15","01","29","04",230.49895,116.7595598,26912.9559363622
"15/01/29:05","15","01","29","05",224.492439759036,448.227385,100623.659225463
"15/01/29:06","15","01","29","06",225.740901287554,395.6554655,89315.6213813166
"15/01/29:07","15","01","29","07",225.238143712575,309.37922189,69684.0016417444
"15/01/29:08","15","01","29","08",230.391832229581,500.89763275,115402.723368732
"15/01/29:09","15","01","29","09",231.830526315789,416.39268561,96532.5354590114
"15/01/29:10","15","01","29","10",231.4344,122.41340941,28330.6739587577
"15/01/29:11","15","01","29","11",235.206089108911,423.9064893,99705.3874961414
"15/01/29:12","15","01","29","12",237.82719568567,411.83900816,97946.5163846607
"15/01/29:13","15","01","29","13",238.75622100955,272.35667512,65026.8505183769
"15/01/29:14","15","01","29","14",235.780817307692,430.27384154,101450.318024422
"15/01/29:15","15","01","29","15",235.832425149701,175.28932789,41338.9072991598
"15/01/29:16","15","01","29","16",234.932114285714,231.21493099,54319.8125919062
"15/01/29:17","15","01","29","17",236.104117647059,111.98325493,26439.7075964933
"15/01/29:18","15","01","29","18",236.014049586777,159.836589,37723.6806420273
"15/01/29:19","15","01","29","19",236.50180887372,195.90691064,46332.3387372222
"15/01/29:20","15","01","29","20",234.53,109.5013966,25681.362544598
"15/01/29:21","15","01","29","21",236.057617021277,148.097316,34959.499502207
"15/01/29:22","15","01","29","22",240.494275534442,339.58551548,81668.3725273526
"15/01/29:23","15","01","29","23",243.214258064516,311.42745968,75743.5985469882
"15/01/30:00","15","01","30","00",239.872955665025,203.84338354,48896.514902499
"15/01/30:01","15","01","30","01",237.451487603306,82.97231281,19701.8991066213
"15/01/30:02","15","01","30","02",235.085503875969,132.1874733,31075.3587668217
"15/01/30:03","15","01","30","03",233.85192513369,103.20690446,24135.1332950598
"15/01/30:04","15","01","30","04",233.84640625,73.62004438,17215.7828062285
"15/01/30:05","15","01","30","05",232.807162162162,110.76196298,25786.1782768843
"15/01/30:06","15","01","30","06",234.064236453202,197.84193682,46307.7218801959
"15/01/30:07","15","01","30","07",230.402112299465,379.91641199,87533.5438197299
"15/01/30:08","15","01","30","08",230.968870967742,298.95111912,69048.4024576893
"15/01/30:09","15","01","30","09",232.772802850356,717.3605313,166982.021524922
"15/01/30:10","15","01","30","10",232.194832214765,186.2016384,43235.0581864024
"15/01/30:11","15","01","30","11",230.613723150358,455.07308334,104946.098054551
"15/01/30:12","15","01","30","12",231.418934911243,366.42786878,84798.3471148642
"15/01/30:13","15","01","30","13",230.259820359281,371.37895673,85513.6518618672
"15/01/30:14","15","01","30","14",232.070549450549,250.07721117,58035.555801283
"15/01/30:15","15","01","30","15",230.282406417112,153.75101793,35406.154398001
"15/01/30:16","15","01","30","16",230.875921658986,314.38535281,72584.0080860943
"15/01/30:17","15","01","30","17",229.476587837838,234.85995628,53894.8613868782
"15/01/30:18","15","01","30","18",230.259134948097,271.8443826,62594.6523779755
"15/01/30:19","15","01","30","19",229.035714285714,298.38578865,68341.0022361589
"15/01/30:20","15","01","30","20",227.665244755245,257.90552448,58716.124354469
"15/01/30:21","15","01","30","21",227.430049019608,228.98200588,52077.3888218965
"15/01/30:22","15","01","30","22",227.418,132.76788789,30193.807528168
"15/01/30:23","15","01","30","23",228.464360902256,107.35970212,24527.8657315023
"15/01/31:00","15","01","31","00",230.031029411765,254.39683317,58519.1654131881
"15/01/31:01","15","01","31","01",231.541094890511,68.71228405,15909.7174813648
"15/01/31:02","15","01","31","02",232.784155844156,22.1058,5145.87999225974
"15/01/31:03","15","01","31","03",232.31387755102,111.46927237,25895.8588920655
"15/01/31:04","15","01","31","04",230.544385964912,16.57443,3821.14178706842
"15/01/31:05","15","01","31","05",230.278421052632,13.91544782,3204.42735222988
"15/01/31:06","15","01","31","06",231.038628571429,211.59139047,48885.7846717104
"15/01/31:07","15","01","31","07",232.5884375,177.44108449,41270.7445898346
"15/01/31:08","15","01","31","08",232.159090909091,338.44174564,78572.3279934682
"15/01/31:09","15","01","31","09",232.565018181818,381.25682524,88667.0004938829
"15/01/31:10","15","01","31","10",232.321218274112,249.59308676,57985.7699888793
"15/01/31:11","15","01","31","11",230.497823834197,161.76923905,37287.457564339
"15/01/31:12","15","01","31","12",229.72753164557,223.38732954,51318.2198161196
"15/01/31:13","15","01","31","13",229.026153846154,75.8878,17380.2909578462
"15/01/31:14","15","01","31","14",226.64452247191,561.69651704,127305.438878666
"15/01/31:15","15","01","31","15",225.337692307692,385.51925931,86872.0202330862
"15/01/31:16","15","01","31","16",220.080323129252,809.71379794,178202.074292849
"15/01/31:17","15","01","31","17",218.523116197183,427.33904053,93383.4588093299
"15/01/31:18","15","01","31","18",219.392857142857,161.31709862,35391.8191722379
"15/01/31:19","15","01","31","19",218.512071428571,178.73303738,39055.3262306241
"15/01/31:20","15","01","31","20",218.38849137931,304.40321529,66478.1589581945
"15/01/31:21","15","01","31","21",219.313091537133,170.08045779,37300.8710079758
"15/01/31:22","15","01","31","22",218.132944550669,249.43707,54410.4425591914
"15/01/31:23","15","01","31","23",218.716488888889,244.581602,53494.0292362597
"15/02/01:00","15","02","01","00",219.290849673203,4.569301,1002.00589870261
"15/02/01:01","15","02","01","01",218.402805429864,64.64650381,14118.9777933364
"15/02/01:02","15","02","01","02",216.011386861314,228.72264087,49406.6948609109
"15/02/01:03","15","02","01","03",213.879047619048,187.13552357,40024.3675568434
"15/02/01:04","15","02","01","04",213.636268656716,118.428498,25300.6224153394
"15/02/01:05","15","02","01","05",212.95988372093,214.635001,45708.6448554017
"15/02/01:06","15","02","01","06",213.945234375,103.7972,22206.9162814688
"15/02/01:07","15","02","01","07",213.491978798587,241.5821,51575.840571318
"15/02/01:08","15","02","01","08",216.550470588235,452.46238779,97980.9429994011
"15/02/01:09","15","02","01","09",220.157073732719,709.29726101,156156.809390594
"15/02/01:10","15","02","01","10",221.289695740365,463.02947564,102463.651783196
"15/02/01:11","15","02","01","11",223.133687150838,295.7723014,65996.764168471
"15/02/01:12","15","02","01","12",226.762375776398,691.82557698,156880.011458862
"15/02/01:13","15","02","01","13",228.024572127139,452.72185143,103231.706464932
"15/02/01:14","15","02","01","14",230.330030395137,720.01828209,165841.832798844
"15/02/01:15","15","02","01","15",230.63951171875,359.48430275,82911.2840568153
"15/02/01:16","15","02","01","16",228.017475247525,189.454993,43199.0491768975
"15/02/01:17","15","02","01","17",229.597748691099,253.13219894,58118.5829978515
"15/02/01:18","15","02","01","18",228.533561904762,194.70789239,44497.2881788558
"15/02/01:19","15","02","01","19",228.485422535211,90.45847515,20668.4429165387
"15/02/01:20","15","02","01","20",229.020881226054,359.26599226,82279.4141419378
"15/02/01:21","15","02","01","21",229.287396226415,182.507834,41846.7460487828
"15/02/01:22","15","02","01","22",227.163470588235,69.86638689,15871.0909233928
"15/02/01:23","15","02","01","23",223.895753646677,170.4709068,38167.7121528185
"15/02/02:00","15","02","02","00",224.758005698006,133.5878756,30024.9445052893
"15/02/02:01","15","02","02","01",224.962874396135,161.92321448,36426.7117608827
"15/02/02:02","15","02","02","02",225.103138686131,97.1451444,21867.6769125575
"15/02/02:03","15","02","02","03",225.088541666667,47.0087,10581.1197286458
"15/02/02:04","15","02","02","04",225.349269230769,47.216599,10640.2260802123
"15/02/02:05","15","02","02","05",226.591089385475,221.8162538,50261.586591947
"15/02/02:06","15","02","02","06",226.980569476082,396.825282,90071.6284908668
"15/02/02:07","15","02","02","07",227.297941176471,326.84623716,74291.4767877444
"15/02/02:08","15","02","02","08",225.860210526316,376.55559546,85048.9260654578
"15/02/02:09","15","02","02","09",223.537549295775,260.39517113,58208.098402854
"15/02/02:10","15","02","02","10",224.863580246914,213.113901,47921.5547792463
"15/02/02:11","15","02","02","11",225.800103806228,563.479774,127233.79146191
"15/02/02:12","15","02","02","12",226.047811934901,864.60750707,195442.635155663
"15/02/02:13","15","02","02","13",227.532052505967,152.45158748,34687.6226071173
"15/02/02:14","15","02","02","14",226.506695842451,489.26259036,110821.252741762
"15/02/02:15","15","02","02","15",228.528407258065,454.54943301,103877.457945832
"15/02/02:16","15","02","02","16",237.38626497006,1324.4396638,314403.784967684
"15/02/02:17","15","02","02","17",239.331289355322,519.20178885,124261.23356106
"15/02/02:18","15","02","02","18",237.869252336449,362.13607269,86141.0368548281
"15/02/02:19","15","02","02","19",238.213166666667,182.90154726,43569.5567610376
"15/02/02:20","15","02","02","20",238.095636672326,298.33808022,71032.9951535804
"15/02/02:21","15","02","02","21",237.839726775956,35.02366943,8330.01996792261
"15/02/02:22","15","02","02","22",238.509353932584,128.94213038,30753.9042116248
"15/02/02:23","15","02","02","23",238.85868852459,69.36237082,16567.8049270215
"15/02/03:00","15","02","03","00",238.0785,117.46366498,27965.5731629409
"15/02/03:01","15","02","03","01",240.964829157175,245.27251612,59102.0499438063
"15/02/03:02","15","02","03","02",241.937083333333,90.557926,21909.3204891558
"15/02/03:03","15","02","03","03",238.776871657754,156.434175,37352.8629268616
"15/02/03:04","15","02","03","04",242.612705479452,93.484911,22680.6271792158
"15/02/03:05","15","02","03","05",239.270139211137,293.63464191,70258.001647018
"15/02/03:06","15","02","03","06",240.144520547945,91.87713757,22063.7911510653
"15/02/03:07","15","02","03","07",241.566428571429,578.5891867,139767.723441167
"15/02/03:08","15","02","03","08",238.754828897338,387.0199323,92402.877716146
"15/02/03:09","15","02","03","09",238.250419463087,924.09166506,220165.226822888
"15/02/03:10","15","02","03","10",239.635546218487,1149.55081047,275473.236372883
"15/02/03:11","15","02","03","11",236.976043737575,545.66782378,129310.202074276
"15/02/03:12","15","02","03","12",229.476670934699,607.38817436,139381.416217237
"15/02/03:13","15","02","03","13",229.142475247525,143.10702809,32791.8986418597
"15/02/03:14","15","02","03","14",227.168346774194,402.02517099,91327.3934554108
"15/02/03:15","15","02","03","15",229.015076726343,518.42163466,118726.370438256
"15/02/03:16","15","02","03","16",228.760112834979,381.45093,87260.7577878076
"15/02/03:17","15","02","03","17",229.042556701031,218.95181,50149.2823567183
"15/02/03:18","15","02","03","18",228.983241455347,294.2846,67386.2416183903
"15/02/03:19","15","02","03","19",229.396072644722,212.49084947,48744.5663413588
"15/02/03:20","15","02","03","20",227.656608391608,597.8825524,136111.914095902
"15/02/03:21","15","02","03","21",227.390568306011,309.64568644,70410.5086130965
"15/02/03:22","15","02","03","22",227.499209558824,377.00987993,85769.449679942
"15/02/03:23","15","02","03","23",227.010142450142,128.92186,29266.5698035373
"15/02/04:00","15","02","04","00",223.960133991537,563.01147167,126092.124633986
"15/02/04:01","15","02","04","01",224.124387596899,264.21196,59216.3437307764
"15/02/04:02","15","02","04","02",224.213193979933,263.6235,59107.8669431689
"15/02/04:03","15","02","04","03",223.870076335878,77.328604,17311.5604804269
"15/02/04:04","15","02","04","04",227.421182364729,186.62415782,42442.2866292463
"15/02/04:05","15","02","04","05",227.393911290323,231.67174855,52680.7450382526
"15/02/04:06","15","02","04","06",225.921282051282,296.25921225,66931.2610510229
"15/02/04:07","15","02","04","07",223.155035128806,368.004504,82122.0580176787
"15/02/04:08","15","02","04","08",225.135576208178,436.49818241,98271.2698106979
"15/02/04:09","15","02","04","09",224.586278026906,546.55742164,122749.29705411
"15/02/04:10","15","02","04","10",223.543064833006,383.81324779,85798.7897344865
"15/02/04:11","15","02","04","11",224.134878934625,593.6862,133065.784562157
"15/02/04:12","15","02","04","12",225.788484486874,552.86810092,124831.250627863
"15/02/04:13","15","02","04","13",227.77,1168.10508213,266059.29455675
"15/02/04:14","15","02","04","14",225.553224568138,504.65139522,113825.749474681
"15/02/04:15","15","02","04","15",225.82256147541,306.4054434,69193.2620785967
"15/02/04:16","15","02","04","16",226.585,265.19180438,60088.4849954423
"15/02/04:17","15","02","04","17",227.362148760331,193.01701669,43884.763661947
"15/02/04:18","15","02","04","18",227.5195215311,218.23170909,49651.9740350711
"15/02/04:19","15","02","04","19",228.500412698413,186.87330267,42700.6267824104
"15/02/04:20","15","02","04","20",227.804295485636,250.592114,57085.9599840262
"15/02/04:21","15","02","04","21",226.84794661191,157.17576498,35654.9995428691
"15/02/04:22","15","02","04","22",225.490712589074,232.83718413,52502.622566707
"15/02/04:23","15","02","04","23",225.000332326284,81.89591527,18426.6081519152
"15/02/05:00","15","02","05","00",225.158272980501,105.22185753,23691.5717212552
"15/02/05:01","15","02","05","01",226.198168316832,46.20926422,10452.4509258325
"15/02/05:02","15","02","05","02",225.146129032258,6.057178,1363.75017955936
"15/02/05:03","15","02","05","03",226.256684782609,54.7424228,12385.8390996959
"15/02/05:04","15","02","05","04",225.195265306122,166.70823368,37541.9049122827
"15/02/05:05","15","02","05","05",224.986720430108,198.27327406,44608.8536796993
"15/02/05:06","15","02","05","06",224.161626794258,138.871541,31129.6705459856
"15/02/05:07","15","02","05","07",225.290842105263,173.835869,39163.6293151102
"15/02/05:08","15","02","05","08",219.534370050396,1262.63117551,277190.939721579
"15/02/05:09","15","02","05","09",218.487822393822,651.28763988,142298.418189393
"15/02/05:10","15","02","05","10",219.290178069353,735.14805623,161210.748158016
"15/02/05:11","15","02","05","11",218.198694817658,460.746945,100534.382040223
"15/02/05:12","15","02","05","12",218.809450934579,443.64353649,97073.398630052
"15/02/05:13","15","02","05","13",218.828604269294,396.31049275,86724.0719857586
"15/02/05:14","15","02","05","14",218.365010799136,283.75757365,61962.7256344189
"15/02/05:15","15","02","05","15",217.524728033473,268.21706555,58343.8442376999
"15/02/05:16","15","02","05","16",217.719539641944,693.01639675,150883.210864729
"15/02/05:17","15","02","05","17",217.514858299595,299.95165349,65243.9414056066
"15/02/05:18","15","02","05","18",218.812429149798,345.43481616,75585.4312368833
"15/02/05:19","15","02","05","19",219.801987673344,219.28746013,48199.8196084131
"15/02/05:20","15","02","05","20",219.852657091562,268.53902333,59039.0178118734
"15/02/05:21","15","02","05","21",219.67871957672,520.20957801,114278.974008782
"15/02/05:22","15","02","05","22",218.261404320988,320.64466739,69984.3553925774
"15/02/05:23","15","02","05","23",219.451082352941,103.02567627,22609.0961675952
"15/02/06:00","15","02","06","00",218.559774011299,114.80291997,25091.3002444805
"15/02/06:01","15","02","06","01",218.505491803279,9.0492985,1977.32141921717
"15/02/06:02","15","02","06","02",219.034761904762,29.7172146,6509.10302438371
"15/02/06:03","15","02","06","03",218.128762626263,137.858747,30070.957900317
"15/02/06:04","15","02","06","04",218.262947658402,112.0117489,24448.0144872868
"15/02/06:05","15","02","06","05",217.440487179487,169.5833996,36874.2970265777
"15/02/06:06","15","02","06","06",219.646720554273,113.1412477,24851.1040167236
"15/02/06:07","15","02","06","07",222.839598662207,318.06070884,70876.5207081228
"15/02/06:08","15","02","06","08",223.039481865285,165.20933244,36848.2039067272
"15/02/06:09","15","02","06","09",224.063993344426,344.99423414,77300.7857822103
"15/02/06:10","15","02","06","10",223.5842578125,175.66268555,39275.4111740473
"15/02/06:11","15","02","06","11",224.837168494516,382.74671819,86055.6883684082
"15/02/06:12","15","02","06","12",224.150453460621,533.50668807,119585.766055164
"15/02/06:13","15","02","06","13",223.704322709163,182.53632313,40834.1645356176
"15/02/06:14","15","02","06","14",224.04,60.23551451,13495.1646708204
"15/02/06:15","15","02","06","15",223.564809286899,581.62997673,130031.994823186
"15/02/06:16","15","02","06","16",222.770070257611,186.12543399,41463.1760066807
"15/02/06:17","15","02","06","17",223.430157480315,69.29398568,15482.3661329211
"15/02/06:18","15","02","06","18",223.942096069869,176.78462128,39589.5186423612
"15/02/06:19","15","02","06","19",225.263397590361,221.07175789,49799.3752935752
"15/02/06:20","15","02","06","20",225.013438818565,178.03498317,40060.2637930871
"15/02/06:21","15","02","06","21",225.476945454545,163.63831832,36896.6681741122
"15/02/06:22","15","02","06","22",224.677486338798,26.6337136,5983.99582351545
"15/02/06:23","15","02","06","23",224.490308641975,63.7192162,14304.3465111628
"15/02/07:00","15","02","07","00",224.415327868852,54.97061018,12336.2475066956
"15/02/07:01","15","02","07","01",224.320207612457,93.48894657,20971.4599040523
"15/02/07:02","15","02","07","02",225.025708661417,66.1236602,14879.5234957918
"15/02/07:03","15","02","07","03",228.396852976914,495.46793819,113163.317833556
"15/02/07:04","15","02","07","04",229.574955752212,51.1002583,11731.3395381491
"15/02/07:05","15","02","07","05",229.4471,20.15045422,4623.46328446176
"15/02/07:06","15","02","07","06",229.737202072539,79.8963595,18355.1660873117
"15/02/07:07","15","02","07","07",228.571312649165,187.1987221,42788.2576366432
"15/02/07:08","15","02","07","08",226.152055555556,178.38030926,40341.0736097847
"15/02/07:09","15","02","07","09",226.411011840689,422.14588551,95578.4770827027
"15/02/07:10","15","02","07","10",225.994794520548,245.20709163,55415.526287903
"15/02/07:11","15","02","07","11",227.147214111922,333.47572371,75748.0816146836
"15/02/07:12","15","02","07","12",227.91984375,274.70483055,62610.6820563262
"15/02/07:13","15","02","07","13",228.998858921162,264.43973863,60556.3983996803
"15/02/07:14","15","02","07","14",228.292672998643,188.1409185,42951.1931847849
"15/02/07:15","15","02","07","15",229.028513513514,140.33425603,32140.5460535757
"15/02/07:16","15","02","07","16",228.979811320755,105.59660851,24179.4914927314
"15/02/07:17","15","02","07","17",228.797201834862,130.27039452,29805.5017480996
"15/02/07:18","15","02","07","18",228.283653543307,189.06076476,43159.4821211045
"15/02/07:19","15","02","07","19",228.112769953052,253.973855,57934.6795597047
"15/02/07:20","15","02","07","20",228.240520607375,118.79711462,27114.3152875228
"15/02/07:21","15","02","07","21",227.36755186722,143.90102368,32718.4234653084
"15/02/07:22","15","02","07","22",226.706563706564,83.3781143,18902.3657812861
"15/02/07:23","15","02","07","23",225.5704,162.01992393,36546.8990488597
"15/02/08:00","15","02","08","00",226.012969283276,104.50717864,23619.9777558442
"15/02/08:01","15","02","08","01",227.827337807606,112.80473488,25700.0024398032
"15/02/08:02","15","02","08","02",228.768413793103,47.83427565,10942.9713653926
"15/02/08:03","15","02","08","03",228.226,8.725994,1991.498706644
"15/02/08:04","15","02","08","04",230.006810126582,238.78887146,54923.0666182411
"15/02/08:05","15","02","08","05",225.559599156118,430.16939992,97028.8374151831
"15/02/08:06","15","02","08","06",223.933984962406,201.8681041,45205.1289879188
"15/02/08:07","15","02","08","07",225.617788944724,89.71220418,20240.6691484492
"15/02/08:08","15","02","08","08",223.430833333333,420.00716854,93842.551672866
"15/02/08:09","15","02","08","09",222.00647826087,299.6939889,66534.0070316411
"15/02/08:10","15","02","08","10",222.698215223097,206.06377637,45890.0352197304
"15/02/08:11","15","02","08","11",223.077231222386,248.53206479,55441.8448833358
"15/02/08:12","15","02","08","12",223.206169590643,142.33307398,31769.6202491375
"15/02/08:13","15","02","08","13",224.064128630705,143.60809788,32177.4233157953
"15/02/08:14","15","02","08","14",223.663850931677,206.47614754,46181.2502843335
"15/02/08:15","15","02","08","15",223.770481171548,164.580699,36828.3022067797
"15/02/08:16","15","02","08","16",224.232849315069,147.48822017,33071.7038491273
"15/02/08:17","15","02","08","17",224.191590909091,176.3161722,39528.6031485192
"15/02/08:18","15","02","08","18",223.369814814815,260.34614089,58153.469278351
"15/02/08:19","15","02","08","19",224.406697388633,462.7226469,103838.060997756
"15/02/08:20","15","02","08","20",224.542903225806,258.14001835,57963.5091590719
"15/02/08:21","15","02","08","21",224.569315068493,331.9120196,74537.2549045723
"15/02/08:22","15","02","08","22",223.167564356436,197.84822238,44153.305900795
"15/02/08:23","15","02","08","23",222.732660687593,201.50807762,44882.4302783447
"15/02/09:00","15","02","09","00",223.245576131687,81.7562113,18251.7124940125
"15/02/09:01","15","02","09","01",222.936188679245,100.59530522,22426.3339447722
"15/02/09:02","15","02","09","02",223.653368421053,22.68841726,5074.34094434135
"15/02/09:03","15","02","09","03",222.757188498403,97.4605796,21710.0447011208
"15/02/09:04","15","02","09","04",221.908723404255,79.02297211,17535.8868605402
"15/02/09:05","15","02","09","05",218.849126506024,526.35869951,115193.14161661
"15/02/09:06","15","02","09","06",218.934664679583,286.8158667,62793.9356007484
"15/02/09:07","15","02","09","07",218.356828322017,623.89811496,136232.413578751
"15/02/09:08","15","02","09","08",219.067612359551,227.4972871,49837.2875032722
"15/02/09:09","15","02","09","09",219.755844036697,576.5619352,126702.854709308
"15/02/09:10","15","02","09","10",220.179253968254,317.72519292,69956.4959440452
"15/02/09:11","15","02","09","11",219.059256505576,681.46016533,149280.157155357
"15/02/09:12","15","02","09","12",219.821847826087,29.90949984,6574.76152238285
"15/02/09:13","15","02","09","13",220.559368131868,211.20314201,46582.8315491908
"15/02/09:14","15","02","09","14",221.317751004016,309.05750123,68399.9111031445
"15/02/09:15","15","02","09","15",221.854396551724,204.36617415,45339.5342416328
"15/02/09:16","15","02","09","16",221.519701492537,286.17300583,63392.9588266837
"15/02/09:17","15","02","09","17",220.875112107623,113.610621,25093.7586499917
"15/02/09:18","15","02","09","18",221.289746192893,108.98354698,24116.9414504055
"15/02/09:19","15","02","09","19",221.517722222222,177.3174007,39278.9467134291
"15/02/09:20","15","02","09","20",221.574379562044,83.6603023,18536.9795760955
"15/02/09:21","15","02","09","21",220.554871794872,300.69349535,66319.4153164711
"15/02/09:22","15","02","09","22",219.170659898477,125.72063321,27554.2741434901
"15/02/09:23","15","02","09","23",217.384584837545,226.65355701,49270.9893925717
"15/02/10:00","15","02","10","00",216.791642335766,208.61632762,45226.2762827961
"15/02/10:01","15","02","10","01",217.331370967742,152.98497879,33248.4351779016
"15/02/10:02","15","02","10","02",217.162814814815,125.7837933,27315.5626111128
"15/02/10:03","15","02","10","03",217.052711864407,82.4467984,17895.301177258
"15/02/10:04","15","02","10","04",216.140264900662,190.52292957,41179.67646691
"15/02/10:05","15","02","10","05",215.858699186992,219.64727356,47412.774750631
"15/02/10:06","15","02","10","06",215.501558441558,108.37066028,23354.0461796807
"15/02/10:07","15","02","10","07",217.038559670782,233.53935138,50687.0444499638
"15/02/10:08","15","02","10","08",216.565089605735,174.4403887,37777.6984096747
"15/02/10:09","15","02","10","09",218.15493993994,482.92997616,105353.559944381
"15/02/10:10","15","02","10","10",219.126389891697,622.37430211,136378.633982729
"15/02/10:11","15","02","10","11",219.961635802469,328.2727853,72207.4188440208
"15/02/10:12","15","02","10","12",219.87092920354,252.93568577,55613.2042589845
"15/02/10:13","15","02","10","13",220.523130699088,557.47748763,122936.68086643
"15/02/10:14","15","02","10","14",221.217844311377,356.2489542,78808.6256863066
"15/02/10:15","15","02","10","15",221.126104651163,115.3255537,25501.4904564195
"15/02/10:16","15","02","10","16",221.077307692308,49.32294911,10904.1847966835
"15/02/10:17","15","02","10","17",220.959314079422,367.4531804,81192.2026974863
"15/02/10:18","15","02","10","18",222.181631878558,689.05425419,153095.198648797
"15/02/10:19","15","02","10","19",222.723296703297,475.82689153,105977.733941644
"15/02/10:20","15","02","10","20",223.085034802784,379.57643409,84677.8220092844
"15/02/10:21","15","02","10","21",222.896293706294,346.12194188,77149.2980154772
"15/02/10:22","15","02","10","22",221.703612334802,147.38362925,32675.4830037382
"15/02/10:23","15","02","10","23",221.606831683168,171.48251143,38001.696047075
"15/02/11:00","15","02","11","00",221.569447236181,152.3597889,33758.2742075942
"15/02/11:01","15","02","11","01",221.502039215686,131.6926664,29170.1941573511
"15/02/11:02","15","02","11","02",221.420245098039,43.1611934,9556.76202135187
"15/02/11:03","15","02","11","03",220.230814917127,363.67630665,80092.7293795805
"15/02/11:04","15","02","11","04",220.301760722348,125.48373825,27644.2884784972
"15/02/11:05","15","02","11","05",220.474416475973,326.160192,71909.9780088912
"15/02/11:06","15","02","11","06",221.562402402402,172.49605104,38218.6394733498
"15/02/11:07","15","02","11","07",221.668048192771,307.15595554,68086.6611553374
"15/02/11:08","15","02","11","08",222.174552845528,395.18545605,87800.151988965
"15/02/11:09","15","02","11","09",221.735282051282,559.45571519,124051.070802856
"15/02/11:10","15","02","11","10",222.347464788732,629.87486433,140051.079217922
"15/02/11:11","15","02","11","11",222.441287758347,463.3876625,103076.54837783
"15/02/11:12","15","02","11","12",221.927195845697,518.62284979,115096.514755399
"15/02/11:13","15","02","11","13",219.497921259843,477.88478794,104894.717554531
"15/02/11:14","15","02","11","14",219.897746305419,713.8823025,156981.109447073
"15/02/11:15","15","02","11","15",220.797115009747,254.70689632,56238.5478805426
"15/02/11:16","15","02","11","16",219.640084889643,774.7629074,170168.990750683
"15/02/11:17","15","02","11","17",219.495636363636,509.052519,111734.806600417
"15/02/11:18","15","02","11","18",219.687754137116,303.63208609,66704.2510770795
"15/02/11:19","15","02","11","19",219.40796728972,336.2464156,73775.1425552503
"15/02/11:20","15","02","11","20",218.997857142857,201.93903385,44224.2156866489
"15/02/11:21","15","02","11","21",219.076449704142,242.0160574,53020.0186265859
"15/02/11:22","15","02","11","22",218.703614035088,271.6888328,59419.3296263347
"15/02/11:23","15","02","11","23",218.836452702703,282.43657429,61807.418031127
"15/02/12:00","15","02","12","00",218.538410852713,168.39830224,36801.4973618245
"15/02/12:01","15","02","12","01",218.424880382775,135.58739798,29615.6611851932
"15/02/12:02","15","02","12","02",219.046802973978,190.14535172,41650.7313946285
"15/02/12:03","15","02","12","03",219.426943005181,93.3251164,20478.0449972547
"15/02/12:04","15","02","12","04",219.411290322581,103.8556046,22787.0922125177
"15/02/12:05","15","02","12","05",219.197473684211,341.5295968,74862.424806947
"15/02/12:06","15","02","12","06",219.706859205776,247.2449582,54321.4132205854
